date,open,high,low,close,volume,exchange_rate_open,exchange_rate_high,exchange_rate_low,exchange_rate_close,exchange_rate_volume,moving_average_close,rsi,adx,macd,macd_signal,macd_hist
2019-01-01 00:00:00,3690.0,3720.0,3685.78,3703.56,3346.8497260000004,,,,,,,,,,,
2019-01-01 04:00:00,3703.63,3732.0,3696.14,3713.07,3200.719832,0.0036937669376693183,0.003225806451612856,0.002810802598093076,0.0025677996306257,-0.04366192269249203,,,,,,
2019-01-01 08:00:00,3713.07,3756.94,3684.21,3698.53,3324.094679,0.0025488507221294032,0.00668274383708467,-0.003227691591768611,-0.0039158970878545585,0.03854596886816797,,,,,,
2019-01-01 12:00:00,3698.28,3701.68,3642.0,3659.41,3089.291395,-0.003983226817700691,-0.0147087789530842,-0.011457001636714481,-0.010577175256115345,-0.07063676178761447,,,,,,
2019-01-01 16:00:00,3659.56,3730.01,3659.56,3711.2,4906.805930999999,-0.010469731875358379,0.007653281753150054,0.00482152663371771,0.01415255464678733,0.5883273228746357,,,,,,
2019-01-01 20:00:00,3712.85,3810.16,3706.43,3783.28,7404.855783,0.014561859895725116,0.02148787804858432,0.012807550634502451,0.01942228928648415,0.5090989713324372,,,,,,
2019-01-02 00:00:00,3783.28,3796.22,3750.45,3758.53,2851.463847,0.01896925542373107,-0.003658639007285802,0.011876657592346351,-0.00654194244147932,-0.6149197323266762,,,,,,
2019-01-02 04:00:00,3758.53,3800.0,3755.4,3788.0,6156.138405,-0.00654194244147932,0.0009957273287639623,0.0013198416190058904,0.007840831388867375,1.1589396658410447,,,,,,
2019-01-02 08:00:00,3788.22,3839.63,3777.82,3811.24,7491.230337000001,0.007899364911281737,0.010428947368421149,0.00597006976620329,0.006135163674762412,0.21687165625055527,,,,,,
2019-01-02 12:00:00,3812.17,3865.72,3785.75,3828.87,7425.687505,0.006322230493477132,0.006794925552722431,0.0020990941865943746,0.004625791081118047,-0.00874927469207265,,,,,,
2019-01-02 16:00:00,3827.22,3876.0,3801.14,3862.12,5345.997734999999,0.0039478827019781,0.0026592717527396115,0.004065244667503132,0.008684024268256652,-0.28006696600141956,,,,,,
2019-01-02 20:00:00,3861.62,3882.14,3821.14,3833.47,5901.476151,0.008988247344025257,0.0015841073271414263,0.005261579420910545,-0.0074182055451410545,0.10390547163222852,,,,,,
2019-01-03 00:00:00,3833.69,3850.0,3805.0,3820.53,3250.9655860000007,-0.007232715803212053,-0.008278938935741609,-0.004223870363294635,-0.003375531828865075,-0.4491267095184096,,,,,,
2019-01-03 04:00:00,3821.81,3837.52,3783.0,3811.52,5228.799659,-0.0030988421077343675,-0.0032415584415584897,-0.00578186596583441,-0.0023583115431629054,0.6083835773338755,,,,,,
2019-01-03 08:00:00,3810.61,3823.0,3787.29,3796.7,5178.228952,-0.002930548614399897,-0.003783693635472929,0.0011340206185566082,-0.003888212576609873,-0.009671570971925836,,58.82267042130722,,,,
2019-01-03 12:00:00,3796.79,3811.89,3730.0,3757.89,7659.076475,-0.0036267159326197618,-0.002906094690034,-0.015126911327096648,-0.010222034925066459,0.47909189531718477,,49.7401263659527,,,,
2019-01-03 16:00:00,3757.58,3782.69,3740.11,3773.79,3825.280555,-0.010327144772294461,-0.007660242032167752,0.002710455764075137,0.004231097770291292,-0.5005559002464459,,52.945662001041065,,,,
2019-01-03 20:00:00,3773.42,3776.89,3730.0,3758.65,3149.743784,0.004215479111555842,-0.0015333003761873742,-0.0027031290523541474,-0.004011881954215757,-0.17659796746594447,,49.69546693548318,,,,
2019-01-04 00:00:00,3759.33,3797.52,3752.41,3783.02,4660.8775350000005,-0.0037340131763758944,0.005462165961942267,0.006008042895442323,0.006483710906841633,0.47976402356160697,,54.53366183156812,,,,
