date,open,high,low,close,volume,exchange_rate_open,exchange_rate_high,exchange_rate_low,exchange_rate_close,exchange_rate_volume,moving_average_close,rsi,adx,macd,macd_signal,macd_hist
2019-03-15 04:00:00,50.85,51.63,50.85,51.34,317.87894,,,,,,,,,,,
2019-03-15 08:00:00,51.33,51.68,48.67,51.08,2039.94179,0.00943952802359882,0.0009684292078249168,-0.04287118977384463,-0.005064277366575887,5.4173543236302475,,,,,,
2019-03-15 12:00:00,51.08,52.15,51.0,51.98,910.22744,-0.004870446132865802,0.009094427244582093,0.04787343332648453,0.017619420516836293,-0.553797346344868,,,,,,
2019-03-15 16:00:00,52.12,52.22,51.65,51.87,478.91996,0.02036021926389986,0.0013422818791946067,0.012745098039215641,-0.0021161985378991277,-0.47384583352046605,,,,,,
2019-03-15 20:00:00,52.05,52.77,51.84,52.63,536.2605900000001,-0.0013430544896393393,0.01053236307927996,0.0036786060019362576,0.014652014652014822,0.11972904616462454,,,,,,
2019-03-16 00:00:00,52.63,54.24,52.63,53.81,2494.73693,0.011143131604226753,0.027856736782262637,0.015239197530864113,0.02242067262017855,3.6520982084475007,,,,,,
2019-03-16 04:00:00,53.7,54.89,53.17,54.08,1336.28741,0.020330609918297604,0.011983775811209352,0.01026030780923426,0.005017654711020114,-0.4643573861713748,,,,,,
2019-03-16 08:00:00,54.08,54.21,52.75,53.77,1392.93375,0.007076350093109696,-0.012388413190016379,-0.00789919127327443,-0.0057322485207099705,0.042390835666108684,,,,,,
2019-03-16 12:00:00,53.77,53.79,52.76,53.05,1409.31374,-0.0057322485207099705,-0.007747648035417831,0.00018957345971570838,-0.013390366375302332,0.01175934605647977,,,,,,
2019-03-16 16:00:00,53.06,53.56,52.93,53.3,913.60689,-0.013204389064534139,-0.004275887711470472,0.0032221379833208275,0.004712535344015167,-0.3517363351612537,,,,,,
2019-03-16 20:00:00,53.36,53.61,52.3,52.57,908.50117,0.005653976630229929,0.0009335324869303996,-0.011902512752692274,-0.013696060037523439,-0.005588530533083058,,,,,,
2019-03-17 00:00:00,52.31,52.44,51.6,51.94,631.8042,-0.019677661169415273,-0.021824286513710156,-0.01338432122370925,-0.011984021304926817,-0.3045642417829797,,,,,,
2019-03-17 04:00:00,51.98,52.45,51.54,52.44,624.79457,-0.006308545211240801,0.00019069412662098273,-0.0011627906976744429,0.00962649210627653,-0.011094623935706704,,,,,,
2019-03-17 08:00:00,52.44,52.7,51.85,52.6,466.54157,0.008849557522123908,0.004766444232602529,0.006014745828482715,0.0030511060259343914,-0.2532880527434802,,,,,,
2019-03-17 12:00:00,52.55,52.73,52.24,52.37,240.70785,0.002097635392829922,0.0005692599620492622,0.007521697203471511,-0.004372623574144585,-0.48405915897269347,,51.95009488857254,,,,
2019-03-17 16:00:00,52.41,52.69,52.31,52.45,425.59078000000005,-0.002664129400570925,-0.0007585814526834822,0.0013399693721285466,0.001527592132900546,0.7680801851705295,,52.89167748538365,,,,
2019-03-17 20:00:00,52.29,53.01,52.27,52.81,560.92814,-0.0022896393817972704,0.006073258682862015,-0.0007646721468170803,0.0068636796949475,0.31799880627113186,,56.977321562548404,,,,
2019-03-18 00:00:00,52.62,52.83,51.81,51.99,498.13587,0.006310958118187049,-0.00339558573853993,-0.00880045915439065,-0.015527362241999576,-0.11194351918233225,,46.982120402629704,,,,
2019-03-18 04:00:00,51.8,52.19,51.56,52.19,740.8677700000002,-0.015583428354237983,-0.012114328979746403,-0.004825323296660855,0.0038468936333908577,0.48728050842835335,,49.31745313538695,,,,
2019-03-18 08:00:00,52.09,52.09,51.27,51.69,730.93111,0.005598455598455621,-0.0019160758766045838,-0.005624515128006213,-0.009580379383023585,-0.013412190950080283,,44.088912466856584,,,,
2019-03-18 12:00:00,51.7,52.25,51.63,51.9,498.83796,-0.007487041658667648,0.003071606834325058,0.00702165008777067,0.004062681369704002,-0.31753081354000645,,46.64732190073867,,,,
2019-03-18 16:00:00,51.75,51.96,51.44,51.96,918.7473,0.0009671179883945502,-0.00555023923444975,-0.003680030989734795,0.0011560693641619046,0.8417750325175735,,47.38807409530115,,,,
2019-03-18 20:00:00,51.9,52.09,51.7,51.81,311.96684,0.0028985507246377384,0.0025019245573518756,0.0050544323483672216,-0.0028868360277135574,-0.6604432579012749,,45.68052764606843,,,,
2019-03-19 00:00:00,51.99,52.02,51.61,51.91,419.55498,0.001734104046242857,-0.00134382799001731,-0.0017408123791102792,0.0019301293186642088,0.344870435588603,,47.05033689132747,,,,
2019-03-19 04:00:00,51.85,52.38,51.72,52.14,981.67567,-0.002692825543373689,0.006920415224913379,0.0021313698895562005,0.004430745521094348,1.3398022113812114,,50.163248545826924,,,,
2019-03-19 08:00:00,52.24,52.6,51.97,52.41,1768.08164,0.007521697203471511,0.00420007636502473,0.004833720030935851,0.005178365937859475,0.8010853217947229,,53.61102413408073,,,,
2019-03-19 12:00:00,52.41,54.0,52.29,53.36,2379.79995,0.0032542113323124067,0.026615969581748944,0.0061573984991341035,0.01812631177256252,0.3459785431627467,,63.245785012750915,,,,
2019-03-19 16:00:00,53.45,53.53,52.49,52.81,863.8508400000001,0.01984354130891064,-0.008703703703703658,0.0038248231019315515,-0.010307346326836497,-0.6370069509414016,,55.99479092730639,11.60246732620111,,,
2019-03-19 20:00:00,52.82,53.1,52.53,52.54,602.63015,-0.011786716557530497,-0.008032878759574036,0.0007620499142693138,-0.005112668055292646,-0.3023909660144569,,52.79484082503156,12.387220140871523,,,
2019-03-20 00:00:00,52.56,53.59,52.41,53.05,815.3304499999998,-0.004922377887163876,0.009227871939736287,-0.0022844089091947906,0.009706889988580159,0.3529532997975622,,57.7108798691491,13.63783270639237,,,
2019-03-20 04:00:00,53.31,54.19,53.2,53.74,2391.98308,0.014269406392694028,0.011196118678857836,0.015073459263499345,0.013006597549481747,1.9337590421159918,,63.28228903025234,15.353399431206796,,,
2019-03-20 08:00:00,53.75,54.07,53.23,54.0,1865.59334,0.0082536109547926,-0.002214430706772408,0.0005639097744358779,0.004838109415705283,-0.2200641569755586,,65.14567174407149,16.946425675677336,,,
2019-03-20 12:00:00,54.01,54.25,53.85,54.1,1039.31606,0.004837209302325451,0.0033290179397078568,0.01164756716137516,0.0018518518518517713,-0.4429032106214529,,65.86323495059372,18.59080840236884,,,
2019-03-20 16:00:00,54.1,54.6,53.96,54.31,972.71225,0.001666358081836794,0.006451612903225934,0.0020427112349117316,0.003881700554528633,-0.06408426903361819,,67.38191364793653,20.426730005831097,0.3413633701080059,0.0346933937298854,0.3066699763781205
2019-03-20 20:00:00,54.33,54.6,53.49,53.81,1462.94548,0.004251386321626471,0.0,-0.008710155670867303,-0.00920640765973113,0.5039858704359896,,60.482550170687446,21.158818627923687,0.3586366878231857,0.09948205254854547,0.2591546352746402
2019-03-21 00:00:00,53.84,53.94,53.46,53.58,460.14345,-0.009018958218295459,-0.012087912087912156,-0.000560852495793629,-0.004274298457535797,-0.6854678070436364,,57.562771731080225,21.77845281167498,0.3497353078242682,0.14953270360369003,0.20020260422057817
2019-03-21 04:00:00,53.58,54.06,53.58,53.99,865.5372600000002,-0.00482912332838048,0.0022246941045607205,0.002244668911335568,0.00765210899589408,0.8810161483337429,,61.16206047451493,22.489224303997105,0.37148225730860673,0.19392261434467337,0.17755964296393337
2019-03-21 08:00:00,53.99,54.09,50.0,50.78,3116.97706,0.00765210899589408,0.0005549389567147678,-0.06681597611048895,-0.059455454713835953,2.601204944082938,,35.66062981346248,22.98851058629455,0.12821867348797156,0.180781826173333,-0.052563152685361436
2019-03-21 12:00:00,51.38,52.33,51.12,52.32,1185.6448,-0.048342285608446,-0.032538361989277176,0.022399999999999975,0.030326900354470165,-0.6196170914392293,,47.06401529860296,23.452133562713605,0.05901536794772966,0.15642853452821232,-0.09741316658048266
2019-03-21 16:00:00,52.11,52.9,51.82,51.99,534.1884299999999,0.014207862981704844,0.010892413529524081,0.013693270735524399,-0.006307339449541205,-0.5494532342232683,,45.21468529736713,23.151816980481673,-0.022201072209988126,0.12070261318057222,-0.14290368539056036
2019-03-21 20:00:00,51.91,52.36,51.91,52.15,391.95563,-0.0038380349261178948,-0.010207939508506625,0.0017367811655730758,0.0030775149067128194,-0.26625960431228346,,46.316123245905096,22.872951582694878,-0.07281564985822797,0.08199896057281218,-0.15481461043104017
