date,open,high,low,close,volume,exchange_rate_open,exchange_rate_high,exchange_rate_low,exchange_rate_close,exchange_rate_volume,moving_average_close,rsi,adx,macd,macd_signal,macd_hist
2019-01-01 00:00:00,7.374,7.43,7.352,7.409,39067.819,,,,,,,,,,,
2019-01-01 04:00:00,7.407999999999999,7.519,7.386,7.414,46049.845,0.00461079468402481,0.011978465679677086,0.004624591947769208,0.0006748549061952325,0.1787155305495809,,,,,,
2019-01-01 08:00:00,7.419,7.564,7.394,7.462999999999999,34181.009999999995,0.001484881209503408,0.005984838409363036,0.0010831302464120451,0.006609117885082227,-0.2577388696965214,,,,,,
2019-01-01 12:00:00,7.457000000000002,7.457000000000002,7.2810000000000015,7.32,44352.542,0.0051219840948917295,-0.014145954521416981,-0.01528266161752756,-0.0191611952298002,0.29757845072454003,,,,,,
2019-01-01 16:00:00,7.307,7.638,7.302,7.536,85374.67300000001,-0.020115327879844602,0.02427249564167866,0.002884219200659066,0.02950819672131133,0.924910482019272,,,,,,
2019-01-01 20:00:00,7.537000000000001,7.8,7.501,7.707000000000002,110639.314,0.03147666621048306,0.02120974076983506,0.027252807450013794,0.022691082802547946,0.2959266502842124,,,,,,
2019-01-02 00:00:00,7.709,7.716,7.5710000000000015,7.61,86526.83399999999,0.022820750961920933,-0.010769230769230753,0.00933208905479277,-0.012585960814843866,-0.21793772148659574,,,,,,
2019-01-02 04:00:00,7.608,7.82,7.607,7.785,103416.512,-0.01310156959398101,0.013478486262312073,0.0047549861312903285,0.022996057818659654,0.19519583947795915,,,,,,
2019-01-02 08:00:00,7.792999999999998,7.912000000000001,7.75,7.8610000000000015,106625.51,0.02431650893795978,0.0117647058823529,0.018798475088734,0.009762363519589146,0.0310298417335908,,,,,,
2019-01-02 12:00:00,7.871,7.98,7.77,7.812,108416.467,0.010008982420120827,0.008594539939332568,0.002580645161290196,-0.006233303650935107,0.016796702777787553,,,,,,
2019-01-02 16:00:00,7.814,7.97,7.721,7.885,103475.549,-0.00724177359928857,-0.0012531328320802837,-0.006306306306306242,0.009344598054275455,-0.0455735013021592,,,,,,
2019-01-02 20:00:00,7.876,7.9689999999999985,7.772,7.802,110062.31,0.007934476580496508,-0.00012547051442923784,0.006605361999741044,-0.010526315789473717,0.06365524091106778,,,,,,
2019-01-03 00:00:00,7.791,7.856,7.712999999999999,7.75,60919.183,-0.010792280345352956,-0.01417994729577099,-0.007591353576942961,-0.006664957703153007,-0.446502776472709,,,,,,
2019-01-03 04:00:00,7.747999999999998,7.7879999999999985,7.555,7.653,92604.947,-0.005519188807598718,-0.008655804480651952,-0.020484895630753175,-0.012516129032258072,0.520127855293135,,,,,,
2019-01-03 08:00:00,7.655,7.68,7.559,7.602,76935.183,-0.0120030975735671,-0.013867488443759513,0.0005294506949040656,-0.006664053312426366,-0.16921087379921507,,51.02239141743729,,,,
2019-01-03 12:00:00,7.602,7.643,7.35,7.473,109034.767,-0.006923579359895515,-0.0048177083333332815,-0.02764915994179129,-0.016969218626677218,0.41722892892839414,,43.65371972692965,,,,
2019-01-03 16:00:00,7.472,7.553,7.441,7.532,54486.378,-0.01710076295711649,-0.011775480832133978,0.012380952380952381,0.00789508898701996,-0.5002843634269426,,47.39566085688307,,,,
2019-01-03 20:00:00,7.525,7.56,7.41,7.526,39915.274,0.007093147751606077,0.000926784059314123,-0.004166106706087858,-0.0007966011683484542,-0.26742654833837554,,47.05343958793913,,,,
2019-01-04 00:00:00,7.532999999999999,7.624,7.492000000000001,7.579,53526.651,0.0010631229235877893,0.00846560846560851,0.01106612685560071,0.007042253521126751,0.34100672840176416,,50.45646144670253,,,,
2019-01-04 04:00:00,7.577000000000001,7.622000000000001,7.471,7.524,59529.194,0.005840966414443427,-0.00026232948583404525,-0.0028029898558463717,-0.007256894049346818,0.11214120233302105,,47.07511347875311,,,,
2019-01-04 08:00:00,7.522,7.528,7.275,7.307,76162.10699999999,-0.007258809555233059,-0.01233272107058525,-0.02623477446125011,-0.028841041998936667,0.2794076634062941,,36.64162521912919,,,,
2019-01-04 12:00:00,7.316,7.472,7.255,7.404,45010.488,-0.027386333421962283,-0.007438894792773487,-0.0027491408934708916,0.013274941836594945,-0.40901729517540786,,42.749804988193894,,,,
2019-01-04 16:00:00,7.401,7.6,7.382999999999999,7.501,76363.72899999999,0.01161837069436844,0.017130620985010614,0.017643004824259068,0.013101026472177368,0.6965763401632081,,48.13461147386427,,,,
2019-01-04 20:00:00,7.502999999999999,7.63,7.455,7.572999999999999,73424.651,0.013781921361978089,0.003947368421052699,0.009752133279155029,0.009598720170643782,-0.038487879501012734,,51.76148573147432,,,,
2019-01-05 00:00:00,7.572999999999999,7.66,7.519,7.569,53774.206,0.009329601492736206,0.003931847968545288,0.00858484238765933,-0.0005281922619831958,-0.267627353107882,,51.54583021067797,,,,
2019-01-05 04:00:00,7.559,7.684,7.52,7.635,57068.78599999999,-0.0018486729169415739,0.0031331592689294308,0.00013299640909680832,0.008719778042013404,0.06126692042649573,,54.88575128476428,,,,
2019-01-05 08:00:00,7.622999999999998,7.749,7.615,7.686,61744.60400000001,0.008466728403227819,0.008459135866736078,0.012632978723404298,0.0066797642436149385,0.08193302026785743,,57.3331597241261,,,,
2019-01-05 12:00:00,7.68,7.8,7.667000000000002,7.782,88596.72300000001,0.00747737111373481,0.006581494386372455,0.0068286277084703695,0.012490241998438734,0.4348901322615981,,61.56040342088086,10.986425002138844,,,
2019-01-05 16:00:00,7.782,7.83,7.63,7.71,97460.067,0.013281250000000133,0.0038461538461538325,-0.004825877135776979,-0.009252120277563614,0.10004144284207883,,56.999179881742705,11.269772273414919,,,
2019-01-05 20:00:00,7.71,7.777,7.592,7.682,98140.281,-0.009252120277563614,-0.006768837803320604,-0.004980340760157298,-0.0036316472114137355,0.006979412398721241,,55.28369390715922,11.178848319048642,,,
2019-01-06 00:00:00,7.682,7.7189999999999985,7.6389999999999985,7.672999999999999,43559.689000000006,-0.0036316472114137355,-0.007457888646007715,0.006190727081137881,-0.0011715699036710658,-0.5561487234787925,,54.71368233738339,11.094418932851385,,,
2019-01-06 04:00:00,7.6629999999999985,7.731,7.532,7.7120000000000015,82446.66900000001,-0.002473314241083324,0.0015546055188497832,-0.014007068988087235,0.0050827577218821585,0.8927285959273032,,56.79266504839944,10.557650060776329,,,
