date,open,high,low,close,volume,exchange_rate_open,exchange_rate_high,exchange_rate_low,exchange_rate_close,exchange_rate_volume,moving_average_close,rsi,adx,macd,macd_signal,macd_hist
2019-01-16 08:00:00,0.5146,0.5162,0.4668,0.4746,573395.11,,,,,,,,,,,
2019-01-16 12:00:00,0.476,0.52,0.4677,0.5016,352805.51,-0.07500971628449271,0.007361487795428223,0.001928020565552746,0.05689001264222515,-0.38470785005473795,,,,,,
2019-01-16 16:00:00,0.5,0.52,0.4854,0.4858,269742.36,0.050420168067226934,0.0,0.03784477228992933,-0.03149920255183425,-0.23543609055312098,,,,,,
2019-01-16 20:00:00,0.4862,0.4954,0.4701,0.4804,363502.55,-0.027599999999999958,-0.04730769230769227,-0.03152039555006181,-0.011115685467270486,0.34759164263262177,,,,,,
2019-01-17 00:00:00,0.4804,0.4844,0.4639,0.4791,233603.19,-0.01192924722336497,-0.02220427937020586,-0.013188683258881118,-0.0027060782681098683,-0.35735474207815043,,,,,,
2019-01-17 04:00:00,0.4791,0.4877,0.4703,0.476,106069.65,-0.0027060782681098683,0.006812551610239526,0.013796076740676844,-0.006470465456063557,-0.5459409180157172,,,,,,
2019-01-17 08:00:00,0.4753,0.4938,0.4703,0.4904,89526.22,-0.007931538300981034,0.012507689153167911,0.0,0.03025210084033625,-0.1559676118474983,,,,,,
2019-01-17 12:00:00,0.4924,0.4953,0.4706,0.473,375577.09,0.03597727750894175,0.0030376670716889542,0.0006378907080586416,-0.03548123980424145,3.1951630483226037,,,,,,
2019-01-17 16:00:00,0.4723,0.4837,0.4708,0.476,299053.28,-0.04082047116165721,-0.023420149404401402,0.0004249893752654721,0.00634249471458781,-0.20374994119050227,,,,,,
2019-01-17 20:00:00,0.4769,0.4773,0.4718,0.4745,63001.61,0.009739572305737854,-0.01323134174074847,0.0021240441801189114,-0.0031512605042016695,-0.7893298144063159,,,,,,
2019-01-18 00:00:00,0.4749,0.4756,0.4601,0.4703,167572.88,-0.004193751310547333,-0.003561701236119763,-0.024798643493005534,-0.008851422550052668,1.6598190109744815,,,,,,
2019-01-18 04:00:00,0.471,0.48,0.4634,0.4728,134227.46,-0.008212255211623498,0.009251471825062918,0.00717235383612258,0.00531575590048905,-0.19899055264789867,,,,,,
2019-01-18 08:00:00,0.4765,0.4765,0.4647,0.468,38943.63,0.011677282377919429,-0.007291666666666696,0.0028053517479500467,-0.01015228426395931,-0.7098683831162416,,,,,,
2019-01-18 12:00:00,0.4664,0.4749,0.4635,0.4749,70699.93000000001,-0.02119622245540398,-0.0033578174186778,-0.002582311168495721,0.014743589743589691,0.8154427309421339,,,,,,
2019-01-18 16:00:00,0.4728,0.5112,0.4693,0.4961,458447.73,0.013722126929674117,0.07643714466203422,0.012513484358144478,0.04464097704779957,5.484415613989999,,62.601207717932525,,,,
2019-01-18 20:00:00,0.4982,0.503,0.4786,0.4848,187910.91,0.05372250423011837,-0.016040688575899797,0.019816748348604474,-0.022777665793186852,-0.5901148643488756,,54.294628580229876,,,,
2019-01-19 00:00:00,0.4848,0.4937,0.476,0.4777,73901.84,-0.026896828582898324,-0.018489065606361765,-0.005432511491851311,-0.014645214521452177,-0.6067187370866333,,49.821410207595925,,,,
2019-01-19 04:00:00,0.4777,0.5,0.4673,0.478,281436.21,-0.014645214521452177,0.012760785902369731,-0.018277310924369683,0.0006280092108017499,2.808243610713888,,50.008825129498504,,,,
2019-01-19 08:00:00,0.4797,0.49,0.477,0.4819,136946.41,0.004186728072011814,-0.020000000000000018,0.020757543334046558,0.008158995815899628,-0.5134015981809874,,52.4929412513068,,,,
